"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-12",,"81","58",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-13",,"80","55",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-14",,"70","58",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-15",,"66","50",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-16",,"70","49",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-17",,"75","55",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-18",,"79","59",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-19",,"80","64",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-20",,"77","62",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-21",,"77","59",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-22",,"80","59",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-23",,"71","63",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-24",,"71","63",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-25",,"78","58",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-26",,"83","57",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-27",,"76","52",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-28",,"85","68",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-29",,"76","57",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-30",,"78","55",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-08-31",,"90","66",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-01",,"89","68",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-02",,"79","66",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-03",,"91","64",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-04",,"81","66",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-05",,"76","66",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-06",,"92","64",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-07",,"93","72",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-08",,"90","68",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-09",,"73","55",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-10",,"71","46",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-11",,"76","48",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-12",,"61","48",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-13",,"67","42",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-14",,"71","41",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-15",,"69","50",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-16",,"64","60",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-17",,"75","60",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-18",,"65","57",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-19",,"62","57",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-20",,"64","49",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-21",,"67","48",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-22",,"67","52",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-23",,"63","58",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-24",,"78","61",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-25",,"68","49",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-26",,"75","44",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-27",,"64","47",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-28",,"65","42",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-29",,"58","49",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-09-30",,"54","36",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-01",,"61","35",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-02",,"61","41",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-03",,"59","36",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-04",,"63","35",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-05",,"76","48",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-06",,"63","40",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-07",,"61","36",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-08",,"62","35",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-09",,"65","37",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-10",,"74","43",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-11",,"67","51",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-12",,"71","53",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-13",,"74","57",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-14",,"66","53",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-15",,"63","49",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-16",,"62","38",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-17",,"60","40",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-18",,"56","35",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-19",,"49","34",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-20",,"42","25",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-21",,"45","21",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-22",,"62","36",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-23",,"53","32",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-24",,"39","24",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-25",,"51","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-26",,"48","43",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-27",,"53","37",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-28",,"56","37",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-29",,"55","37",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-30",,"57","50",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-10-31",,"56","37",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-01",,"45","39",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-02",,"42","39",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-03",,"56","31",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-04",,"48","40",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-05",,"42","32",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-06",,"42","30",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-07",,"42","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-08",,"42","35",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-09",,"42","29",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-10",,"37","24",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-11",,"44","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-12",,"52","25",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-13",,"59","32",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-14",,"62","32",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-15",,"66","50",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-16",,"56","33",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-17",,"44","27",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-18",,"46","29",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-19",,"49","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-20",,"48","28",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-21",,"54","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-22",,"51","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-23",,"48","19",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-24",,"47","31",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-25",,"51","27",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-26",,"61","43",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-27",,"53","39",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-28",,"61","28",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-29",,"28","21",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-11-30",,"25","20",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-01",,"30","16",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-02",,"43","21",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-03",,"46","28",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-04",,"55","33",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-05",,"60","33",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-06",,"35","21",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-07",,"29","16",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-08",,"25","9",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-09",,"28","8",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-10",,"32","25",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-11",,"28","20",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-12",,"22","13",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-13",,"29","9",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-14",,"40","19",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-15",,"36","16",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-16",,"29","10",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-17",,"27","13",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-18",,"33","20",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-19",,"23","12",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-20",,"23","7",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-21",,"16","1",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-22",,"6","-4",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-23",,"12","-9",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-24",,"24","10",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-25",,"40","11",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-26",,"32","8",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-27",,"23","4",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-28",,"29","5",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-29",,"33","22",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-30",,"38","17",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1960-12-31",,"31","20",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-01",,"27","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-02",,"30","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-03",,"23","-1",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-04",,"27","-2",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-05",,"35","9",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-06",,"44","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-07",,"40","24",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-08",,"25","14",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-09",,"32","5",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-10",,"44","19",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-11",,"39","16",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-12",,"49","18",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-13",,"55","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-14",,"36","24",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-15",,"35","31",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-16",,"36","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-17",,"49","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-18",,"34","27",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-19",,"27","14",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-20",,"16","9",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-21",,"11","-2",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-22",,"8","-8",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-23",,"18","-8",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-24",,"7","-2",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-25",,"14","-8",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-26",,"17","5",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-27",,"10","-2",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-28",,"22","3",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-29",,"14","0",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-30",,"19","-4",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-01-31",,"25","3",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-01",,"22","16",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-02",,"17","12",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-03",,"24","16",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-04",,"27","13",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-05",,"31","6",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-06",,"34","9",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-07",,"32","11",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-08",,"46","12",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-09",,"47","32",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-10",,"40","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-11",,"38","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-12",,"38","28",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-13",,"44","31",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-14",,"46","28",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-15",,"46","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-16",,"39","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-17",,"49","35",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-18",,"43","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-19",,"30","17",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-20",,"36","15",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-21",,"51","20",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-22",,"48","25",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-23",,"46","39",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-24",,"40","26",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-25",,"30","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-26",,"43","18",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-27",,"38","23",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-02-28",,"41","19",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-03-01",,"47","24",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-03-02",,"59","29",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-03-03",,"48","31",
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","42.95489","-87.9045","203.3","1961-03-04",,"43","34",
